YEAR,STATEFIP,Foreign-born,US-born,uninsured_rate_pct_gap_foreign_minus_us
2010,9,24.055777465599242,6.620953479120974,17.434823986478268
2010,10,24.90281827016521,9.044708838581204,15.858109431584005
2010,11,15.374888891670944,6.377444314093997,8.997444577576946
2010,12,39.39872831084087,17.22961851248209,22.169109798358782
2010,13,48.44268051328978,17.22439922097338,31.2182812923164
2010,15,11.412489107855972,6.68147507287644,4.731014034979532
2010,16,43.35298624296326,16.52885967556479,26.824126567398473
2010,17,33.89821260807813,10.952666631546954,22.94554597653118
2010,18,32.64355474936897,14.408515412425881,18.235039336943085
2010,19,34.05275268450656,8.272991242730036,25.77976144177652
2010,20,37.97050336646361,12.26674431313279,25.70375905333082
2010,21,37.27769525341038,14.937120113171808,22.34057514023857
2010,22,45.63117262692628,17.407736613400456,28.223436013525824
2010,23,10.297678690714763,10.607126085704026,-0.3094473949892631
2010,24,29.726568411233966,8.64508939856773,21.081479012666236
2010,25,10.304007974517642,3.3201795058498753,6.983828468667767
2010,26,21.919089790180017,12.034745792062063,9.884343998117954
2010,27,22.833929770217626,7.954477971503734,14.879451798713891
2010,28,52.39675457677713,17.90207427130306,34.49468030547406
2010,29,29.448355799776767,12.887665316686606,16.560690483090163
2010,30,17.03767123287671,16.88066096615207,0.15701026672464025
2010,31,32.22139856683963,10.406986102128432,21.8144124647112
2010,32,37.365666934563166,19.18343306482904,18.182233869734127
2010,33,18.666723245353474,10.764539919653462,7.902183325700012
2010,34,31.050391308869667,8.541388460600682,22.509002848268985
2010,35,49.16936498938286,17.029428237544288,32.139936751838576
2010,36,24.315199859397037,8.507673311592768,15.807526547804269
2010,37,48.30558156463851,14.27194975993821,34.0336318047003
2010,38,13.130403458213259,10.003547574193233,3.126855884020026
2010,39,23.35105260127809,11.97021475638504,11.380837844893051
2010,40,48.94755635965434,17.697721358529655,31.249835001124687
2010,41,38.40666318069769,15.000078829769157,23.406584350928533
2010,42,23.529347059381614,9.643091015669206,13.886256043712407
2010,44,27.239183023547785,9.69644479276134,17.542738230786444
2010,45,51.288629573521064,16.04532570126492,35.24330387225614
2010,46,19.110565574544424,11.718576850839854,7.39198872370457
2010,47,44.896194069709345,13.262004088620008,31.634189981089335
2010,48,50.87872390426094,18.83706999080935,32.04165391345158
2010,49,46.69571913612657,12.838349212002493,33.85736992412408
2010,50,9.421351728081776,7.745621397606313,1.6757303304754627
2010,51,30.1579378983447,10.484189495567882,19.673748402776816
2010,53,29.15304709296212,11.885795306722281,17.26725178623984
2010,54,23.323278921220727,14.782591551208762,8.540687370011964
2010,55,31.633321814563697,8.763354088707407,22.86996772585629
2010,56,29.43519188993483,14.053181554119142,15.38201033581569
2011,1,45.96741243329578,13.461997057567684,32.50541537572809
2011,2,30.217580894027147,18.92458594242377,11.292994951603376
2011,4,38.05857821475917,14.590797811632406,23.467780403126767
2011,5,45.95520317145689,15.970079637049503,29.985123534407386
2011,6,32.06627412319863,13.092509111596195,18.97376501160244
2011,8,38.44653174813143,12.686075650601369,25.76045609753006
2011,9,23.833360922122086,5.923432935391369,17.909927986730718
2011,10,25.702369377206896,7.645377955030081,18.056991422176814
2011,11,14.507951278288775,6.845969964886596,7.66198131340218
2011,12,38.97133274696712,16.746921126136975,22.224411620830146
2011,13,47.33482153715028,17.15930848941909,30.175513047731194
2011,15,8.56544333883898,6.853688024546438,1.7117553142925424
2011,16,42.96896871029567,14.197165850126424,28.771802860169245
2011,17,31.53620741728258,9.938892624959689,21.59731479232289
2011,18,33.169892301661655,14.046616491173392,19.123275810488263
2011,19,27.665597282506134,8.264178416255191,19.401418866250943
2011,20,38.38324869162693,11.043668089342,27.339580602284933
2011,21,30.581468312068605,14.33094831485105,16.250519997217555
2011,22,49.017806057874026,17.134663964600403,31.883142093273623
2011,23,12.012582886369294,11.095792258511542,0.9167906278577522
2011,24,27.562434180833456,7.730979564424829,19.831454616408628
2011,25,9.44350245200069,3.2525108779397134,6.190991574060977
2011,26,22.875820223756545,11.388047395324161,11.487772828432384
2011,27,23.963168650808726,7.539829148849784,16.423339501958942
2011,28,53.306633805709595,17.241211401220106,36.06542240448949
2011,29,32.645433408966305,13.06815113141264,19.577282277553664
2011,30,25.413600671638104,18.76619877074471,6.647401900893392
2011,31,39.089410361640184,10.065590107232957,29.023820254407227
2011,32,39.16636084224047,18.16944943157535,20.99691141066512
2011,33,19.659915120718775,9.286063871820597,10.373851248898179
2011,34,29.456101049760402,8.558268531799582,20.897832517960822
2011,35,51.09179182444347,16.873586358112522,34.21820546633094
2011,36,23.442403505946,8.117734684866381,15.32466882107962
2011,37,47.80344861674033,13.883258148344193,33.92019046839614
2011,38,11.826536128295993,9.905353561512657,1.9211825667833367
2011,39,24.731978553866067,11.765406512130932,12.966572041735136
2011,40,48.17829942518222,17.164641015467815,31.013658409714402
2011,41,34.56006550283457,13.706478217818924,20.853587285015642
2011,42,24.225625838693258,9.5101363657914,14.715489472901858
2011,44,23.61848311205598,9.104012941181788,14.514470170874192
2011,45,44.40439069230908,15.658432612443175,28.745958079865904
2011,46,29.6214937478878,11.120245471263848,18.501248276623954
2011,47,46.92148290664462,13.571032536539798,33.350450370104824
2011,48,49.85847859102738,18.07490371702567,31.783574874001708
2011,49,43.87040168864362,12.57972595834545,31.29067573029817
2011,50,18.335672418063236,6.660316800203911,11.675355617859324
2011,51,29.85059015054486,10.262273756416707,19.588316394128153
2011,53,30.28839507785415,11.58940494442596,18.69899013342819
2011,54,18.13304721030043,15.520877682964318,2.6121695273361105
2011,55,27.54036087369421,8.5737836396931,18.966577234001107
2011,56,42.45081917290943,14.593879208842564,27.856939964066868
2012,1,39.42253859073822,12.730631897049923,26.691906693688296
2012,2,33.43826720519522,19.5363660176373,13.901901187557918
2012,4,39.27549597903413,14.708906553936012,24.566589425098122
2012,5,39.00113774569422,15.534435075933464,23.466702669760757
2012,6,31.019597175965885,13.07274154253475,17.946855633431134
2012,8,36.30428956259256,12.110966849567106,24.193322713025452
2012,9,25.860721162549577,6.42062835840878,19.440092804140797
2012,10,25.11464154158418,7.420981748717893,17.69365979286629
2012,11,12.981937022479354,4.283204437991831,8.698732584487523
2012,12,37.42665692700595,15.905823243838235,21.520833683167716
2012,13,44.76636963570151,16.45095062914069,28.31541900656082
2012,15,10.712164853499017,5.608439834009812,5.103725019489205
2012,16,43.30118242701958,14.730278887941639,28.570903539077946
2012,17,31.946875113901125,10.08048394952398,21.866391164377145
2012,18,34.972496958798324,13.80842468960812,21.164072269190203
2012,19,25.759156721021803,7.653281047396554,18.10587567362525
2012,20,40.458457288567786,11.000798040404865,29.45765924816292
2012,21,31.630577820313434,13.532192662770473,18.09838515754296
2012,22,45.52088591044812,16.335771816035063,29.18511409441306
2012,23,12.738393481842596,10.363117863264963,2.375275618577634
2012,24,29.65390861818865,7.185574337797332,22.468334280391318
2012,25,8.406255799705848,3.135035778979219,5.271220020726629
2012,26,20.809609221871327,11.25075114004528,9.558858081826047
2012,27,22.404176520458705,7.216586399432441,15.187590121026265
2012,28,49.17573094715033,17.080292622674342,32.095438324475985
2012,29,30.418695830702596,13.46958665367196,16.949109177030635
2012,30,23.06830907054871,18.30263469436076,4.7656743761879525
2012,31,39.935452242830294,9.009512173837159,30.925940068993135
2012,32,39.20369220721773,18.045288411333097,21.15840379588463
2012,33,15.653339534120287,10.70679493670886,4.946544597411426
2012,34,29.28193377929702,8.28275028165828,20.99918349763874
2012,35,46.136078358746424,16.342916079392346,29.79316227935408
2012,36,23.073293973066964,7.384680287500693,15.68861368556627
2012,37,48.61399130435936,13.760206233582291,34.853785070777064
2012,38,22.26762002042901,10.284686153104012,11.982933867324999
2012,39,24.435116406144616,11.322526981403435,13.11258942474118
2012,40,50.41808463503615,16.705263623848044,33.71282101118811
2012,41,31.710099998923585,12.97606487130045,18.734035127623137
2012,42,22.491345417344657,9.13550568313213,13.355839734212527
2012,44,26.928539287923954,9.086717060327308,17.841822227596644
2012,45,44.25779926355976,15.450110882683694,28.807688380876066
2012,46,25.28425688733091,10.415548650882865,14.868708236448043
2012,47,41.37790792256385,12.900527609987403,28.477380312576447
2012,48,48.40824477366859,17.787712846832136,30.620531926836456
2012,49,42.3049431146132,11.55143137301796,30.75351174159524
2012,50,5.089649396627203,6.604423962822935,-1.5147745661957321
2012,51,29.787696184646855,10.31690184974766,19.470794334899196
2012,53,29.07324651307508,11.45244476014278,17.6208017529323
2012,54,18.28015776935994,14.609100286381866,3.671057482978073
2012,55,28.730693255573325,8.394583568213292,20.336109687360032
2012,56,44.22648481225887,15.157681672781163,29.068803139477705
2013,1,41.53788499526795,13.156434981005644,28.381450014262306
2013,2,24.711139194800506,18.046679080217785,6.66446011458272
2013,4,39.00522584949689,14.483066756697452,24.522159092799434
2013,5,44.023053987466795,14.820970754109961,29.202083233356834
2013,6,30.06023961534559,12.492841564498153,17.567398050847437
2013,8,33.815015148390785,11.866328045722359,21.948687102668426
2013,9,24.03587137446627,6.767754483560558,17.268116890905713
2013,10,28.981640470215297,8.76590903930971,20.215731430905585
2013,11,10.026456679790845,5.486903675225275,4.539553004565571
2013,12,36.98806387382148,16.15910017395268,20.8289636998688
2013,13,45.6187435189273,16.457854024607705,29.160889494319598
2013,15,11.513019349404157,6.010536997402375,5.502482352001782
2013,16,40.60103983330299,14.741578998970864,25.859460834332126
2013,17,30.392117157476545,9.94713152061626,20.444985636860284
2013,18,33.345847557658225,13.473176218609975,19.87267133904825
2013,19,22.638647213670637,8.001231391149753,14.637415822520884
2013,20,40.17254694740265,10.588865344613643,29.583681602789007
2013,21,34.225092850963634,14.210015628482136,20.015077222481498
2013,22,47.0856835885039,16.29523509199252,30.790448496511377
2013,23,14.136381626428888,10.956989094962147,3.179392531466741
2013,24,27.889527763958515,7.353995684829669,20.535532079128846
2013,25,8.08552411507116,3.0689572459809553,5.016566869090203
2013,26,19.451251773061156,10.750606657283889,8.700645115777267
2013,27,24.000806309370827,7.0779140896222446,16.922892219748583
2013,28,44.80394759443464,16.975627800039053,27.828319794395586
2013,29,27.939595754855635,12.679612618149802,15.259983136705833
2013,30,23.68051261873981,16.668389015869927,7.012123602869885
2013,31,31.450557226251547,9.340420815929495,22.110136410322053
2013,32,36.258776709868265,17.14522690647644,19.113549803391823
2013,33,16.355308184977563,10.548195578610363,5.8071126063672
2013,34,29.93675186978689,8.777782274944776,21.158969594842112
2013,35,47.38161318695341,16.317435352107935,31.064177834845474
2013,36,22.12187278586559,7.540503251428577,14.581369534437014
2013,37,46.71670420149658,12.933059597775143,33.78364460372144
2013,38,20.14840182648402,9.955843669137915,10.192558157346104
2013,39,23.619411349227494,10.749131339694076,12.870280009533419
2013,40,47.35535059189665,16.185150581552602,31.17020001034405
2013,41,32.93154765574332,12.827119305881746,20.10442834986158
2013,42,24.40540370688476,8.869227789268296,15.536175917616463
2013,44,29.276681767610295,9.224935159464472,20.051746608145823
2013,45,44.84987109486897,14.486132018209746,30.36373907665923
2013,46,21.791160841577742,12.353433887051315,9.437726954526427
2013,47,45.59949551104399,12.536874333379316,33.062621177664674
2013,48,47.64712346668361,17.392039984275826,30.255083482407784
2013,49,36.2664614689757,11.495392863890386,24.77106860508531
2013,50,6.474368444378785,7.073383553890521,-0.5990151095117362
2013,51,29.16793336650421,10.187758615831857,18.980174750672354
2013,53,28.677731922716266,11.699356181925985,16.97837574079028
2013,54,25.260140157145887,13.645696580987046,11.614443576158841
2013,55,28.052297147494187,8.258951703048298,19.79334544444589
2013,56,22.26744817106263,12.410439437876422,9.857008733186207
2014,1,39.35689087565205,11.564752107471543,27.792138768180507
2014,2,22.323088701739035,17.258718352015787,5.064370349723248
2014,4,31.774595943160865,11.359605802613002,20.414990140547864
2014,5,40.14414188137946,10.561652960141966,29.582488921237495
2014,6,22.672455687381422,8.937136094540232,13.73531959284119
2014,8,30.27173800860569,8.349640799793953,21.92209720881174
2014,9,20.11358967248851,4.694934751718628,15.418654920769882
2014,10,18.81209232313096,6.842801061410879,11.96929126172008
2014,11,16.539538892480067,3.947271137078814,12.592267755401252
2014,12,29.95149356180875,13.48634291523991,16.46515064656884
2014,13,39.15752427404879,13.877247948718576,25.280276325330213
2014,15,7.640326107903843,4.165546824482367,3.4747792834214764
2014,16,44.79072524610556,11.728287580975143,33.06243766513042
2014,17,25.39212273023222,7.577447301924149,17.81467542830807
2014,18,28.389522869854982,11.572669882099202,16.81685298775578
2014,19,16.84059551159742,5.351991165594338,11.488604346003083
2014,20,32.902711401779555,9.251353953454247,23.651357448325307
2014,21,29.90712151862267,8.386827014878746,21.520294503743926
2014,22,39.42942095668027,14.286738556519635,25.14268240016063
2014,23,7.203849697962526,9.88122707080606,-2.6773773728435346
2014,24,23.686121919584956,5.473462969612788,18.212658949972166
2014,25,7.937083549696839,2.52813894712636,5.408944602570479
2014,26,17.528363640328944,8.062476670602392,9.465886969726553
2014,27,19.040395502168042,4.9120889837429536,14.128306518425088
2014,28,45.3114337856066,14.554060467064623,30.75737331854198
2014,29,26.83202105591863,11.244261089244485,15.587759966674145
2014,30,17.29444092158106,13.800558844825131,3.493882076755929
2014,31,32.39630070506364,7.763023785474308,24.633276919589328
2014,32,31.33477470107445,11.753899880161384,19.580874820913067
2014,33,13.302951944494227,8.993206302775867,4.30974564171836
2014,34,25.285384809692875,7.007866660901923,18.277518148790953
2014,35,39.65644504241881,12.385275601434174,27.271169440984636
2014,36,18.43502318767972,5.74445157670544,12.690571610974281
2014,37,40.279935957738395,10.843060395882931,29.436875561855466
2014,38,18.921017600946605,7.595848845998969,11.325168754947637
2014,39,19.971950966133388,8.210940723131937,11.76101024300145
2014,40,36.88121060184933,14.265344769352412,22.615865832496922
2014,41,24.808776865662054,8.474663463237112,16.33411340242494
2014,42,20.530547295984498,8.069078710924291,12.461468585060206
2014,44,18.28031317306013,5.113572325289441,13.166740847770688
2014,45,41.50746063611506,12.46322752844638,29.04423310766868
2014,46,17.77777777777778,10.13329134544926,7.644486432328518
2014,47,39.78364900027602,10.762915088364156,29.020733911911865
2014,48,42.280182976274844,15.002792680095043,27.277390296179803
2014,49,36.38986020980532,10.345915244175135,26.043944965630185
2014,50,12.19162363740677,4.388447568637648,7.8031760687691225
2014,51,25.3329878770558,8.916601090182011,16.416386786873787
2014,53,21.51744931226398,7.380877174335568,14.136572137928413
2014,54,16.44979680101413,9.2589008914537,7.19089590956043
2014,55,23.94241950358876,6.825735068618301,17.11668443497046
2014,56,33.9249903997952,11.473054452142858,22.45193594765234
2015,1,33.14673609819602,9.942068347373565,23.20466775082246
2015,2,14.383265900113543,14.815734450488808,-0.43246855037526544
2015,4,26.14749053369169,9.365731005175572,16.78175952851612
2015,5,34.79203585948087,8.570891550374707,26.221144309106162
2015,6,16.514859926918394,5.790237619190654,10.72462230772774
2015,8,29.225474739833956,5.884851627024642,23.340623112809315
2015,9,18.56707623547242,3.70463745641533,14.86243877905709
2015,10,16.50677986874798,5.124005089209102,11.382774779538877
2015,11,7.911296317624517,3.0628726536296065,4.848423663994911
2015,12,24.531344220829048,10.899123749702849,13.6322204711262
2015,13,34.73013946667756,12.182109056839751,22.548030409837807
2015,15,7.542857600294589,3.00956325480522,4.533294345489368
2015,16,29.190464754466383,10.564743206869537,18.625721547596847
2015,17,21.75491524977628,4.811592111512633,16.943323138263644
2015,18,27.0281973721225,9.36013522750648,17.668062144616016
2015,19,18.969671499614766,4.304416050667123,14.665255448947644
2015,20,33.13676228759364,7.57012192723034,25.5666403603633
2015,21,24.267658907100465,5.836127419795461,18.431531487305005
2015,22,33.908368346968366,11.943989689644361,21.964378657324005
2015,23,10.105721393034827,8.568620513425325,1.5371008796095023
2015,24,20.137775669128015,4.5128164153986745,15.62495925372934
2015,25,6.384468746134648,2.153210642048594,4.231258104086054
2015,26,13.14848911513051,5.773232524195912,7.3752565909345975
2015,27,15.418690138572366,3.617448899394652,11.801241239177713
2015,28,42.64607509525056,12.598119956169066,30.047955139081495
2015,29,21.76563272237265,9.494123029703946,12.271509692668705
2015,30,10.295869264853017,11.803816406985163,-1.5079471421321458
2015,31,27.21129371965748,6.601828063606908,20.60946565605057
2015,32,27.203739473350357,8.826635396232204,18.377104077118155
2015,33,14.126190221461432,6.390589751853046,7.735600469608386
2015,34,22.267018973395988,5.033692509451886,17.233326463944103
2015,35,35.545217107411034,8.675508169954812,26.869708937456224
2015,36,15.390564081661587,4.6475946653844336,10.742969416277154
2015,37,38.063274903805045,9.032400292492222,29.030874611312825
2015,38,20.566135252256192,7.790360102282122,12.77577514997407
2015,39,15.878961441007602,6.357839589274865,9.521121851732737
2015,40,36.75337269575367,13.134927647747766,23.618445048005903
2015,41,19.81991096721975,5.742600629736011,14.077310337483741
2015,42,15.52161974133502,6.001421087615909,9.52019865371911
2015,44,13.761032948952131,3.67762286887682,10.08341008007531
2015,45,34.76080197551083,9.940569511636799,24.82023246387403
2015,46,23.530264588619065,11.055573171705827,12.474691416913238
2015,47,37.78442278790883,9.103239844522944,28.681182943385885
2015,48,38.092265433447274,13.363310957722227,24.728954475725047
2015,49,33.468617388729896,8.814701376005146,24.65391601272475
2015,50,3.755834829443447,4.119310972535671,-0.3634761430922242
2015,51,21.564059047427566,7.800832487360318,13.763226560067249
2015,53,17.169632825009415,4.897863449742492,12.271769375266924
2015,54,14.32434131924794,5.822591568686229,8.50174975056171
2015,55,21.64569060542215,5.153775523717319,16.491915081704832
2015,56,40.4836901393412,9.538279568364745,30.945410570976456
2016,1,34.04796283508067,8.888556522351161,25.15940631272951
2016,2,21.079568597587972,13.917455829967182,7.1621127676207905
2016,4,23.281584906702996,8.523823096289963,14.757761810413033
2016,5,29.212608445053256,7.525287289848551,21.687321155204707
2016,6,14.574927072634775,4.893283484962259,9.681643587672516
2016,8,26.448243466167582,5.97219362132008,20.476049844847502
2016,9,15.767779702205932,2.8286049193099303,12.939174782896002
2016,10,15.39564029064729,5.211365983874353,10.184274306772936
2016,11,9.261263250883392,3.2301415221773495,6.031121728706042
2016,12,23.02801068822372,10.223064098212904,12.804946590010816
2016,13,33.24485309896704,11.215547733365108,22.029305365601935
2016,15,7.126743863755351,2.68915746735472,4.437586396400631
2016,16,31.723758426193427,9.378462829515149,22.345295596678277
2016,17,19.73973400246411,4.470585233289529,15.269148769174581
2016,18,22.46043988422275,7.531863581115814,14.928576303106937
2016,19,16.51112883974347,3.478815985498319,13.032312854245152
2016,20,26.00421048683168,7.187086867778963,18.81712361905272
2016,21,21.941517386722868,4.906131877757165,17.035385508965703
2016,22,34.79810487778615,10.00329896648796,24.79480591129819
2016,23,10.776739315141576,7.767820452030978,3.0089188631105976
2016,24,18.571930176565008,4.078771209073166,14.493158967491842
2016,25,5.586066439743815,1.8894343165046859,3.6966321232391293
2016,26,11.837372335718307,5.11878390847743,6.718588427240877
2016,27,13.052787137725511,3.5744688964956444,9.478318241229868
2016,28,35.069479835558724,12.127803873474125,22.9416759620846
2016,29,20.19244770656644,8.746798645527356,11.445649061039084
2016,30,19.978494623655916,8.041405843365506,11.93708878029041
2016,31,24.829944188652412,7.379220060635965,17.450724128016446
2016,32,25.158201633853526,7.820367530667703,17.337834103185823
2016,33,12.303213284451154,6.085644743772924,6.217568540678229
2016,34,19.927736870096332,4.274651539862508,15.653085330233825
2016,35,29.661915419955236,7.187948944263275,22.47396647569196
2016,36,13.561579695702337,3.8962182230797144,9.665361472622623
2016,37,32.022758270910366,8.649611937445522,23.373146333464845
2016,38,25.2735778130482,7.54156255114095,17.73201526190725
2016,39,13.575398236452768,5.552779571199824,8.022618665252946
2016,40,37.766323958729984,12.701798391313563,25.06452556741642
2016,41,16.93086207461682,5.327317317457097,11.603544757159721
2016,42,15.585130519105103,5.475043068881714,10.11008745022339
2016,44,10.67385264285475,3.1331131318897905,7.54073951096496
2016,45,33.173549090817914,9.011597846270249,24.161951244547666
2016,46,18.80054787372815,8.24857039816567,10.55197747556248
2016,47,33.42098208772706,8.0959624522497,25.32501963547736
2016,48,36.71234331620548,13.16926446359905,23.543078852606428
2016,49,29.83473809985145,6.87855908921931,22.95617901063214
2016,50,5.406909542360546,3.501648347959204,1.9052611944013425
2016,51,21.879120707128017,7.19023258869216,14.688888118435857
2016,53,15.752133257641049,4.418000144328516,11.334133113312532
2016,54,14.855820354037656,5.208146982002934,9.64767337203472
2016,55,18.57365603678581,4.700041980792819,13.873614055992991
2016,56,17.88437409516456,10.949913520904023,6.934460574260537
2017,1,33.25023105096813,9.13770235963534,24.11252869133279
2017,2,17.849542455841668,13.382040695514553,4.467501760327115
2017,4,22.83038269243567,8.766413966641457,14.063968725794213
2017,5,32.86149687827746,7.405042189765484,25.456454688511972
2017,6,13.70444364288725,5.094859771385171,8.609583871502078
2017,8,23.67348851967232,6.059082783726979,17.61440573594534
2017,9,17.6028359892205,3.646459520582937,13.956376468637565
2017,10,19.809499565115935,4.43725485590812,15.372244709207816
2017,11,9.565217391304348,2.565447398134854,6.999769993169494
2017,12,23.259401600762235,10.596469659803535,12.6629319409587
2017,13,31.60807933952957,11.930833935562378,19.67724540396719
2017,15,5.469747996748345,3.3608621353572383,2.108885861391107
2017,16,30.539603650259988,9.807940583702536,20.731663066557452
2017,17,19.80580065431135,4.784348405561971,15.02145224874938
2017,18,24.18389725207712,7.7144897203424945,16.469407531734625
2017,19,17.482944321873866,3.710589769642559,13.772354552231306
2017,20,26.177708068812706,7.40106141128831,18.776646657524395
