YEAR,STATEFIP,Foreign-born,US-born,incarceration_rate_pct_gap_foreign_minus_us
2008,1,1.1426629013701495,3.2715210229173763,-2.1288581215472266
2008,2,0.8704197669521269,1.83803266641588,-0.9676128994637531
2008,4,3.406914220774788,3.619272339777744,-0.2123581190029563
2008,5,0.6115402621722846,3.858696200870276,-3.2471559386979916
2008,6,1.2809655263517432,3.2446444586772225,-1.9636789323254795
2008,8,2.282687699249419,2.718997101612404,-0.4363094023629851
2008,9,0.47807468136831077,2.6903334156828396,-2.2122587343145286
2008,10,1.2597889002383384,2.849757438403917,-1.5899685381655786
2008,11,0.24691358024691357,1.3181632043208307,-1.0712496240739169
2008,12,2.0198657296533313,4.016689284350324,-1.996823554696993
2008,13,1.748923410753631,4.351985347819013,-2.6030619370653816
2008,15,0.25629695095006627,0.621244988585901,-0.3649480376358348
2008,16,0.784544918597796,2.1088500540555337,-1.3243051354577378
2008,17,0.8557377960121136,2.5875482273161934,-1.7318104313040796
2008,18,2.1666788829436343,2.86415969491794,-0.6974808119743057
2008,19,1.5021525691454765,1.7834716090729181,-0.2813190399274417
2008,20,1.4148318893569667,2.43721967412513,-1.0223877847681633
2008,21,0.9444379867488086,2.8901743459598737,-1.945736359211065
2008,22,5.4295381916160155,3.8819479758690134,1.5475902157470023
2008,23,9.056047197640119,1.657063427520057,7.398983770120061
2008,24,0.5265258796023494,3.082518227176312,-2.5559923475739623
2008,25,0.9470890283531368,1.638258350911438,-0.6911693225583011
2008,26,0.9979248758422906,3.1910721494895897,-2.1931472736472992
2008,27,1.249364949351471,1.6720341804005157,-0.4226692310490448
2008,28,6.868347338935574,4.3532266650688705,2.5151206738667033
2008,29,1.5397427951657887,2.795459603828177,-1.2557168086623882
2008,30,0.0,1.945376071177057,-1.945376071177057
2008,31,0.7881933181965619,1.2145616981039795,-0.42636837990741766
2008,32,1.520818546489836,2.54289589803334,-1.022077351543504
2008,33,1.4346978557504875,0.9407237458419112,0.4939741099085762
2008,34,0.9294994959873913,3.2824363057154726,-2.352936809728081
2008,35,3.0491772799107557,3.3455988083562542,-0.29642152844549857
2008,36,0.9284442564576734,2.594113557111578,-1.6656693006539045
2008,37,1.1070701192900785,2.734445768772348,-1.6273756494822693
2008,38,0.0,1.5725458543238053,-1.5725458543238053
2008,39,1.1993742395272031,2.8132688930644343,-1.6138946535372314
2008,40,3.5733152214927175,3.7716040796962145,-0.1982888582034966
2008,41,1.7105400062428469,2.295692377221452,-0.5851523709786054
2008,42,2.130988695496142,3.2326845859313993,-1.1016958904352574
2008,44,1.306675062972292,1.1110140369270198,0.19566102604527236
2008,45,2.4274013402829486,3.9996455729850666,-1.572244232702118
2008,46,10.411784399062604,2.6223095363791358,7.789474862683468
2008,47,1.4784779400609596,2.6689485157793937,-1.1904705757184342
2008,48,2.5864398288855273,4.031857095074083,-1.4454172661885558
2008,49,0.7864822352311609,1.5962612424540903,-0.8097790072229294
2008,50,0.0,0.7811089580800846,-0.7811089580800846
2008,51,0.9973016048350192,3.6364335052982484,-2.639131900463229
2008,53,1.0463105703929003,1.7958803677411848,-0.7495697973482845
2008,54,5.509868421052632,2.239061857084076,3.2708065639685557
2008,55,1.3444912777282096,3.1311384311840107,-1.7866471534558008
2008,56,6.019522776572668,2.111707163142947,3.9078156134297206
2009,1,0.8404173106646059,3.2704258213311443,-2.430008510666539
2009,2,0.6123764503652771,2.2551329518680583,-1.642756501502781
2009,4,3.4336671332389113,3.0287618503685207,0.4049052828703907
2009,5,1.7964071856287425,3.4128747210773955,-1.616467535448653
2009,6,1.3995887549081851,3.0805157005448733,-1.680926945636688
2009,8,1.804839349464498,2.773505735989192,-0.968666386524694
2009,9,1.0692975108325835,3.036863853577004,-1.9675663427444205
2009,10,0.3210986513856642,3.4027970401123824,-3.081698388726718
2009,11,0.0,1.996420924146349,-1.996420924146349
2009,12,1.3139472599599578,4.162098192179489,-2.848150932219531
2009,13,1.669564567091069,4.269073126524511,-2.5995085594334424
2009,15,0.3203115186534355,1.6985875874951808,-1.3782760688417452
2009,16,1.6402382750230724,2.356050057166245,-0.7158117821431722
2009,17,0.9102956412789437,2.299140935241151,-1.3888452939622076
2009,18,0.840129402068957,2.783482053452641,-1.943352651383684
2009,19,0.702416684717022,1.4563790860111512,-0.7539624012941292
2009,20,1.118136049642899,2.289021097890211,-1.1708850482473119
2009,21,1.439777066776757,3.2578959284555298,-1.818118861678773
2009,22,1.9864381981373624,3.900113866491166,-1.9136756683538034
2009,23,1.4738542297597417,1.3539210031920785,0.11993322656766305
2009,24,0.660513772604745,3.288089389916658,-2.627575617311913
2009,25,0.6727079046826892,1.8205926044124296,-1.1478846997297405
2009,26,0.33441131805270324,3.0284951837838827,-2.694083865731179
2009,27,0.866012346227295,1.5150728360982808,-0.6490604898709857
2009,28,3.5450435549674717,4.158982497318674,-0.6139389423512025
2009,29,1.317505108494697,2.859196799422118,-1.5416916909274212
2009,30,0.0,1.6709965266992348,-1.6709965266992348
2009,31,1.125942068464542,1.6735464087746197,-0.5476043403100778
2009,32,0.9517335146159077,2.043143590230923,-1.0914100756150151
2009,33,0.7641921397379913,1.4802139279038116,-0.7160217881658202
2009,34,1.1612716320662928,3.123446284726379,-1.962174652660086
2009,35,3.5634846018023802,2.7515227893299725,0.811961812472408
2009,36,1.0947900849766234,2.4928977496807763,-1.3981076647041528
2009,37,1.4155606818658437,2.5315867994725734,-1.1160261176067294
2009,38,0.0,1.5695839311334292,-1.5695839311334292
2009,39,1.863435259246344,2.77189932036698,-0.9084640611206357
2009,40,4.168089611365343,4.2823274376991565,-0.11423782633381324
2009,41,2.1878794798077825,2.5634884029368274,-0.3756089231290448
2009,42,2.4254558455488024,3.4143998886153435,-0.9889440430665414
2009,44,0.8032128514056224,1.6263638931944688,-0.8231510417888465
2009,45,2.6890280578848675,3.948120716730545,-1.2590926588456777
2009,46,2.5351512569237324,1.2311205948054547,1.3040306621182778
2009,47,2.6691403834260976,2.5860908882937923,0.0830494951323053
2009,48,2.2493541988269485,4.1661404629896035,-1.9167862641626547
2009,49,1.4325607812820473,1.279560955059378,0.1529998262226693
2009,50,1.5547081255500146,0.6937171300832236,0.860990995466791
2009,51,1.0834559574367808,3.3081725407249216,-2.2247165832881404
2009,53,1.30477358815427,1.7464539607121181,-0.44168037255784814
2009,54,2.8086482117599516,2.0425480101518594,0.7661002016080922
2009,55,1.3123359580052492,3.303915366450991,-1.9915794084457417
2009,56,0.0,1.8809638223381615,-1.8809638223381615
2010,1,1.022680101135892,3.4240507383440675,-2.4013706372081756
2010,2,0.0,2.3774254984405045,-2.3774254984405045
2010,4,6.084170513168612,3.9564404611332926,2.1277300520353197
2010,5,1.3742071881606763,3.388736882805362,-2.0145296946446853
2010,6,1.1632938903646461,3.1707215578010732,-2.0074276674364273
2010,8,3.5091227193201697,2.7691388065719464,0.7399839127482233
2010,9,0.5333607907742999,3.23944159567166,-2.70608080489736
2010,10,0.0,3.7346411339760612,-3.7346411339760612
2010,11,0.6680152420379168,1.4239300469295255,-0.7559148048916087
2010,12,1.3379337080829619,4.141733887515959,-2.8038001794329968
2010,13,2.098004299851159,4.577641430850906,-2.4796371309997465
2010,15,1.1124366239188788,1.493088268513468,-0.38065164459458944
2010,16,3.9801474485616537,2.455369181813279,1.5247782667483747
2010,17,0.9189242379514196,2.7459563856865628,-1.8270321477351432
2010,18,2.3725397655522533,3.3581203715758274,-0.9855806060235741
2010,19,2.741336468325006,1.7630038355426958,0.9783326327823104
2010,20,1.9325227474031723,2.862362188517104,-0.9298394411139314
2010,21,1.3372464557051904,3.8773767671115915,-2.540130311406401
2010,22,2.4968575019997714,4.9545558455840055,-2.457698343584234
2010,23,1.5080789946140034,1.562334186230235,-0.05425519161623151
2010,24,0.6480794650276912,2.96615866669005,-2.318079201662359
2010,25,0.9884973054516222,1.5632190464091593,-0.5747217409575371
2010,26,1.1841351538520728,2.792869224815681,-1.608734070963608
2010,27,1.0183299389002036,1.8354317895286387,-0.8171018506284351
2010,28,5.837150127226463,5.307003590419488,0.5301465368069749
2010,29,1.0645387583304105,3.0456208449394273,-1.9810820866090166
2010,30,3.1636183885318827,1.6716880073646327,1.49193038116725
2010,31,3.028388953223146,1.8592937268910195,1.1690952263321264
2010,32,1.1714104318122882,2.763837436356005,-1.592427004543717
2010,33,1.1089425124201562,1.8678743237766304,-0.7589318113564744
2010,34,0.8750020273448269,3.1162525618965153,-2.241250534551688
2010,35,3.2507552870090635,3.2819126492022286,-0.031157362193165228
2010,36,0.8189877504369543,2.4619624168156897,-1.6429746663787355
2010,37,0.8408903544929927,3.0318661618039613,-2.1909758073109686
2010,38,0.0,1.6582969037898767,-1.6582969037898767
2010,39,2.3591416739866986,3.2343031416995065,-0.8751614677128078
2010,40,1.3254786450662739,4.465496194371158,-3.1400175493048836
2010,41,1.2700044849426255,2.4871457849760494,-1.217141300033424
2010,42,1.931520592028976,3.4964963881615647,-1.564975796132589
2010,44,1.6635783405394275,1.8126604470602967,-0.14908210652086928
2010,45,1.9550873778070388,3.8149336611886113,-1.8598462833815728
2010,46,1.2857977790765636,3.1882327216456696,-1.9024349425691063
2010,47,0.7136558697313503,3.3015379122140325,-2.5878820424826823
2010,48,2.365303087025589,4.149009830700784,-1.783706743675195
2010,49,1.966149792236749,1.7031969520515307,0.2629528401852183
2010,50,0.0,1.4312062853310337,-1.4312062853310337
2010,51,0.7814189795533302,3.7315802107773677,-2.9501612312240373
2010,53,0.9967028265082681,2.1634518363567383,-1.16674900984847
2010,54,5.346200980392156,3.7825005652272212,1.5637004151649352
2010,55,2.161411217368829,2.7602582742354307,-0.5988470568666017
2010,56,0.0,2.1837896068007776,-2.1837896068007776
2011,1,2.0848716500890414,3.7486504646931365,-1.6637788146040953
2011,2,0.0,1.9196119196119197,-1.9196119196119197
2011,4,5.746489593302106,4.456115345073537,1.2903742482285678
2011,5,2.345797803510402,3.3024629774725884,-0.9566651739621866
2011,6,1.0474903313319006,2.9457187835647423,-1.8982284522328419
2011,8,2.9550588314621895,2.8934864099203685,0.06157242154182086
2011,9,0.793263104239232,2.8840567262659587,-2.0907936220267267
2011,10,0.7506388415672912,4.000902934537246,-3.2502640929699544
2011,11,0.8658551888568202,2.551832553908822,-1.6859773650520018
2011,12,1.429044592722291,4.31660998050686,-2.8875653877845697
2011,13,2.818820829149333,4.206650438109721,-1.3878296089603883
2011,15,1.1388838937840917,1.265423210686042,-0.1265393169019503
2011,16,2.1001936348741372,2.815965124902773,-0.7157714900286355
2011,17,0.8490053430736256,2.6034521773418593,-1.7544468342682336
2011,18,1.2420237010027346,3.316580627050508,-2.0745569260477734
2011,19,1.2502818771767181,1.7095841317568916,-0.45930225458017343
2011,20,1.579267058108929,2.848262351725308,-1.2689952936163793
2011,21,3.7537187944638473,3.7023509151347676,0.051367879329079644
2011,22,3.4794225554314884,4.897165525395044,-1.4177429699635555
2011,23,0.0,1.6426634740659884,-1.6426634740659884
2011,24,0.6327305151009397,3.0656429192880092,-2.4329124041870696
2011,25,0.48894738685897593,1.6244351581686864,-1.1354877713097105
2011,26,0.6583540337376,2.895263036556755,-2.236909002819155
2011,27,1.6408965101034276,1.5768363453857368,0.06406016471769067
2011,28,16.93613581244947,4.705846792007105,12.230289020442367
2011,29,1.0507492918519457,2.966050349190581,-1.9153010573386355
2011,30,0.0,2.116863391476696,-2.116863391476696
2011,31,1.7952403769365917,1.9726919905889924,-0.17745161365240072
2011,32,1.9613652007981388,3.078991764039418,-1.1176265632412794
2011,33,0.0,1.523127220366589,-1.523127220366589
2011,34,1.1920455125124507,2.849572768660339,-1.6575272561478884
2011,35,5.608090359863409,3.3157716143089315,2.292318745554478
2011,36,0.7788732325143635,2.273327833057198,-1.4944546005428345
2011,37,1.226461118157869,2.8895148699532256,-1.6630537517953565
2011,38,0.6864006864006864,1.5634749433975719,-0.8770742569968856
2011,39,2.3268000201541796,2.860751643995351,-0.5339516238411716
2011,40,1.3828059642734118,4.175970213800617,-2.7931642495272055
2011,41,1.9263391586497411,2.337820435036188,-0.41148127638644677
2011,42,2.1691086731361695,3.514160483109842,-1.3450518099736724
2011,44,0.0,1.9770822899770522,-1.9770822899770522
2011,45,1.9867236404345565,3.7925861118213717,-1.805862471386815
2011,46,2.160994057266343,2.7224060250378224,-0.5614119677714798
2011,47,1.796226063891668,3.1007150935823997,-1.3044890296907317
2011,48,2.8891363896330637,3.781944940257449,-0.8928085506243856
2011,49,1.3290676105712778,1.5340471915875866,-0.2049795810163089
2011,50,0.0,1.2572164702514432,-1.2572164702514432
2011,51,1.2680375889592261,3.2927204060109503,-2.024682817051724
2011,53,1.5247462951030928,1.7909299154376856,-0.26618362033459286
2011,54,11.421431721299426,3.2252858723718187,8.196145848927609
2011,55,1.8350148009424274,3.0665157770289495,-1.2315009760865219
2011,56,4.618822945120437,2.0758456215780456,2.542977323542391
2012,1,1.2223053722475452,3.7495777842115423,-2.527272411963997
2012,2,0.0,2.34866887099788,-2.34866887099788
2012,4,6.336979918878689,3.7635373376797,2.573442581198989
2012,5,1.5279958137100993,3.358613485938328,-1.8306176722282284
2012,6,1.1146494374640128,2.5922642199507897,-1.4776147824867767
2012,8,2.26089282281454,2.8795990157367055,-0.6187061929221654
2012,9,0.6971473867135497,2.6930905843983868,-1.9959431976848372
2012,10,0.7975161329599415,3.16089201591766,-2.3633758829577185
2012,11,0.8684344958900292,1.583033802205681,-0.7145993063156518
2012,12,1.5522216643755744,3.996307406071422,-2.4440857416958477
2012,13,2.521910659442183,4.5259859667023274,-2.0040753072601443
2012,15,0.48784814617704453,1.6690529553721851,-1.1812048091951406
2012,16,0.48231511254019294,2.9462878389847633,-2.4639727264445703
2012,17,0.7628573522176512,2.6351601062845242,-1.872302754066873
2012,18,1.0406082048896341,3.329722491614247,-2.2891142867246126
2012,19,1.0279450508091834,2.0553696263894143,-1.027424575580231
2012,20,1.279357003281348,2.6837995273111903,-1.4044425240298422
2012,21,2.8068370205224946,3.9687261656481514,-1.1618891451256568
2012,22,3.04706429428033,5.3794650026717745,-2.3324007083914444
2012,23,0.0,1.7033178086138188,-1.7033178086138188
2012,24,0.4960547222147416,3.085714449556081,-2.5896597273413393
2012,25,0.9496008517878886,1.6682474892449843,-0.7186466374570957
2012,26,0.7319449198283352,2.8239366963402572,-2.091991776511922
2012,27,1.715390924832663,1.4996798108592042,0.21571111397345885
2012,28,15.461243125453981,4.925888597107667,10.535354528346314
2012,29,0.8690602922674925,2.962954244519641,-2.0938939522521482
2012,30,4.61445051608986,1.966749054650696,2.6477014614391647
2012,31,1.7071072104629152,1.9762692083252287,-0.26916199786231343
2012,32,1.545925720372741,3.0719878710560127,-1.526062150683272
2012,33,1.019170104343606,1.5570231435270085,-0.5378530391834027
2012,34,0.9141991703066353,3.0644452565541607,-2.1502460862475257
2012,35,3.6498523114968062,3.425815996639208,0.22403631485759798
2012,36,0.7588577899011821,2.363870407005142,-1.60501261710396
2012,37,1.611645048054325,2.8925732831327893,-1.2809282350784643
2012,38,9.752709085857182,1.332431518430842,8.420277567426341
2012,39,1.7732814526588845,2.81879408447653,-1.0455126318176453
2012,40,0.9248516033563705,3.961222050538777,-3.036370447182406
2012,41,1.7951095273734654,2.3541341653666144,-0.559024637993149
2012,42,2.467860734378822,3.3097847612611835,-0.8419240268823615
2012,44,0.4290841004836948,1.8311854596146706,-1.4021013591309759
2012,45,2.70969706195768,3.5481530648472592,-0.8384560028895794
2012,46,0.0,2.973037343648623,-2.973037343648623
2012,47,1.5297823448916887,3.1174008012831327,-1.587618456391444
2012,48,2.804008001108737,3.871106723666268,-1.0670987225575308
2012,49,2.288503817058182,1.623204191120873,0.665299625937309
2012,50,0.2644725242433147,1.0842808580471222,-0.8198083338038075
2012,51,1.5027024980358377,3.2760657445561683,-1.7733632465203306
2012,53,1.4503406327234338,1.8183338210090707,-0.367993188285637
2012,54,0.0,3.573701604925965,-3.573701604925965
2012,55,1.0388437217705508,3.0953690063696913,-2.0565252845991404
2012,56,2.5,2.0004256224728665,0.4995743775271335
2013,1,3.7476631450806486,3.357629133588313,0.3900340114923356
2013,2,0.0,2.3184554052997735,-2.3184554052997735
2013,4,5.079099833994789,4.473339798695001,0.6057600352997878
2013,5,0.4458007164654372,3.4588237648129896,-3.0130230483475526
2013,6,1.1817142808675942,2.538650439402598,-1.3569361585350037
2013,8,1.4881745650976421,2.765200623239616,-1.2770260581419741
2013,9,0.3772860979664919,2.4569043200405263,-2.0796182220740342
2013,10,0.4848109752952705,3.53570151492687,-3.0508905396315993
2013,11,0.6732655609060104,2.349830419792766,-1.676564858886756
2013,12,1.227986151089868,4.027600899514735,-2.799614748424868
2013,13,2.6412682827735643,4.391141307937575,-1.7498730251640109
2013,15,1.1709995517705065,1.331281537415453,-0.16028198564494642
2013,16,2.3543015726179464,3.0908596954567926,-0.736558122838846
2013,17,0.5951989296837303,2.7587981360244718,-2.163599206340741
2013,18,0.32102728731942215,3.5067294322323,-3.1857021449128777
2013,19,0.8920098690453596,1.9277407231650814,-1.0357308541197217
2013,20,1.6778455490486128,2.443263583680137,-0.765418034631524
2013,21,1.8090161364239368,3.911311409604199,-2.1022952731802627
2013,22,6.820059747028538,4.876570837353669,1.9434889096748693
2013,23,0.6227619492449011,1.2996377089969917,-0.6768757597520905
2013,24,0.3389286185361266,3.056032581404962,-2.7171039628688356
2013,25,0.873060614230741,1.8264547471357557,-0.9533941329050147
2013,26,0.34825780170218956,2.4964143438286834,-2.1481565421264937
2013,27,0.395904982804127,1.5704886983134256,-1.1745837155092986
2013,28,12.58964143426295,4.82437196081983,7.7652694734431185
2013,29,0.36861817465010843,3.0668976903465937,-2.6982795156964854
2013,30,0.0,2.0655318576330486,-2.0655318576330486
2013,31,2.3026990092244617,1.6041520123191577,0.6985469969053042
2013,32,1.3555848915335054,2.851199180831938,-1.4956142892984325
2013,33,0.4625805385759128,1.7215225597064945,-1.258942021130582
2013,34,0.8156420119524563,2.7413658483939773,-1.9257238364415212
2013,35,9.499989265548853,2.5398785856419037,6.96011067990695
2013,36,0.7551812008084053,2.186594953321425,-1.4314137525130195
2013,37,1.1736559825079176,2.6859421765369706,-1.512286194029053
2013,38,0.0,1.4758486531675281,-1.4758486531675281
2013,39,1.4115424157381422,2.858372464447271,-1.4468300487091288
2013,40,1.629506531874625,3.872263669880937,-2.242757138006312
2013,41,1.5080870050195203,2.173419801874713,-0.6653327968551925
2013,42,1.6226262241178013,3.5234457087858946,-1.9008194846680933
2013,44,0.0,1.3585634407958262,-1.3585634407958262
2013,45,2.396667295263239,3.860155093462603,-1.4634877981993646
2013,46,1.0140845070422535,2.996077424737091,-1.9819929176948377
2013,47,0.28404498533588896,3.232685437974546,-2.948640452638657
2013,48,2.21507428984238,4.062315348287549,-1.8472410584451686
2013,49,0.17570235658521566,1.8577006623222592,-1.6819983057370433
2013,50,0.0,1.2853564219179416,-1.2853564219179416
2013,51,1.217809273209146,3.5121717346391668,-2.294362461430021
2013,53,0.9121279231260089,1.9508768952125295,-1.0387489720865206
2013,54,9.978198893174577,3.214392504734376,6.7638063884402
2013,55,0.44750526271765345,3.2035342314982778,-2.7560289687806243
2013,56,0.0,1.8496743849493489,-1.8496743849493489
2014,1,1.1789266854967457,3.6928047749197814,-2.5138780894230357
2014,2,0.0,2.441808841250713,-2.441808841250713
2014,4,5.383994914611411,4.34421755394462,1.0397773606667906
2014,5,0.0,3.7037409594318653,-3.7037409594318653
2014,6,1.1857192634484977,2.4749712231507077,-1.28925195970221
2014,8,1.6375564028705107,2.6041801091226318,-0.9666237062521209
2014,9,0.5336285745633721,2.653412687120056,-2.1197841125566836
2014,10,0.0,3.2425789374172815,-3.2425789374172815
2014,11,0.6308200660859117,1.8098090937541913,-1.1789890276682795
2014,12,1.3822295646083456,3.9893532258094755,-2.60712366120113
2014,13,2.01265800592577,4.223522544412796,-2.210864538487025
2014,15,2.426886877501713,1.3198092425379457,1.1070776349637674
2014,16,0.7285307285307285,2.8850069847998494,-2.1564762562691207
2014,17,0.573352671263666,2.658423716645378,-2.0850710453817123
2014,18,1.066417436524198,3.044014494995827,-1.977597058471629
2014,19,1.889491117133394,1.7416354737215594,0.14785564341183455
2014,20,0.4642048589311874,2.883462946305096,-2.4192580873739082
2014,21,0.9964184038938377,3.9020196165706547,-2.905601212676817
2014,22,3.21025422580208,5.430884594246171,-2.2206303684440916
2014,23,0.0,1.318493978817043,-1.318493978817043
2014,24,0.8870919728730631,2.9709972100968978,-2.0839052372238345
2014,25,0.7644587139106342,1.578867943510356,-0.8144092295997218
2014,26,0.3439310833829127,2.5969713678194886,-2.253040284436576
2014,27,1.4562297359888836,1.4565142423615423,-0.0002845063726585977
2014,28,14.57850433085275,5.236493735586881,9.34201059526587
2014,29,1.3680503247083733,2.8932670429033434,-1.52521671819497
2014,30,2.5341516531379926,2.449562844120575,0.08458880901741758
2014,31,0.9810222928858969,2.1794544991078255,-1.1984322062219286
2014,32,1.3329354421565702,3.10988191387171,-1.7769464717151398
2014,33,1.3208026416052834,1.6520103402114206,-0.33120769860613725
