YEAR,STATEFIP,Foreign-born,US-born,brain_waste_rate_pct_gap_foreign_minus_us
2010,11,24.309995322002184,22.775749024815337,1.5342462971868471
2010,12,44.93938652385479,36.131137806639444,8.80824871721535
2010,13,35.868273382377275,35.72744339753757,0.140829984839705
2010,15,52.95917421268969,39.472632539341426,13.486541673348263
2010,16,27.405089127772484,33.73756499263667,-6.332475864864186
2010,17,37.60844070460298,34.995296876097484,2.6131438285054926
2010,18,28.2384929112449,34.76057883405101,-6.522085922806109
2010,19,24.084671089279382,34.62749737036771,-10.542826281088331
2010,20,35.88299418604651,36.232071950384864,-0.3490777643383538
2010,21,32.0098809791152,35.76813471141044,-3.7582537322952376
2010,22,34.71435823343356,35.07619483973464,-0.3618366063010825
2010,23,29.98025322337089,37.798006368544925,-7.817753145174034
2010,24,30.512956746443837,29.384312311809218,1.1286444346346194
2010,25,29.795253897689562,33.24684382439116,-3.451589926701601
2010,26,25.052817964144147,34.65872160787191,-9.605903643727764
2010,27,33.59193971953794,34.31542691973951,-0.7234872002015678
2010,28,36.07258587167855,34.93591787285596,1.1366679988225883
2010,29,32.290292177191326,35.29202092011722,-3.0017287429258914
2010,30,18.63317757009346,37.281892527232394,-18.648714957138935
2010,31,35.972872289616966,35.5946828358209,0.37818945379606816
2010,32,51.061181053350204,38.35267012260347,12.708510930746733
2010,33,28.939828080229223,36.472316268835314,-7.5324881886060915
2010,34,34.821121759383,33.86998220596621,0.9511395534167875
2010,35,34.07379037405847,31.181807740898126,2.8919826331603424
2010,36,37.8494773091237,33.5022150414609,4.347262267662799
2010,37,34.382055561009125,36.939219191448856,-2.5571636304397316
2010,38,33.365664403491756,39.49630486937442,-6.130640465882664
2010,39,23.95812759233656,33.712484855504094,-9.754357263167535
2010,40,39.33221726190476,37.69602865015866,1.6361886117460998
2010,41,35.55051587499377,35.78798861748289,-0.23747274248911765
2010,42,31.30088938995365,34.00929844046887,-2.7084090505152183
2010,44,34.479553903345725,32.58269665798797,1.896857245357758
2010,45,38.92208817228549,37.92023132437987,1.0018568479056214
2010,46,30.218579234972676,36.09958086136027,-5.881001626387597
2010,47,34.682771067610716,33.85423127659017,0.8285397910205461
2010,48,33.137915695622326,32.762148288369616,0.3757674072527095
2010,49,46.402209844676904,33.99134743709151,12.410862407585391
2010,50,38.43984962406015,34.847557991582654,3.5922916324774974
2010,51,32.91664965321729,31.192051833234835,1.7245978199824563
2010,53,32.025087988448696,35.36447493700063,-3.339386948551933
2010,54,23.75451263537906,34.80746022226665,-11.052947586887587
2010,55,28.394837302308673,33.639495021127935,-5.244657718819262
2010,56,21.188392445877476,31.957263522962464,-10.768871077084988
2011,1,32.80805993283389,34.7006819522079,-1.8926220193740093
2011,2,36.58201784488676,26.334600329040676,10.247417515846081
2011,4,40.52975520917028,35.72147092709029,4.808284282079995
2011,5,25.774246128769356,34.95706163513163,-9.182815506362275
2011,6,36.13124988736824,33.49341227421143,2.6378376131568118
2011,8,41.00523786715286,36.30013539807932,4.7051024690735375
2011,9,33.636465701133936,32.984917526047916,0.6515481750860204
2011,10,28.441782936164962,33.94449313467718,-5.502710198512219
2011,11,24.154589371980677,22.877207136177784,1.277382235802893
2011,12,43.748276231483025,36.409495769579635,7.33878046190339
2011,13,40.02985695932707,35.364145733415896,4.665711225911174
2011,15,41.43864013266999,38.0142120412569,3.424428091413091
2011,16,24.68150817140651,37.214923729359015,-12.533415557952505
2011,17,38.36717557251909,34.97673839507594,3.3904371774431468
2011,18,28.56080416476741,35.78441479893056,-7.223610634163151
2011,19,23.048764544384888,35.095924228233294,-12.047159683848406
2011,20,35.55563978168587,34.251161560608516,1.3044782210773533
2011,21,24.43274472347761,35.117739751869856,-10.684995028392244
2011,22,30.069607514256962,34.13992230027717,-4.070314786020209
2011,23,51.08507522300626,34.69341486481235,16.39166035819391
2011,24,33.05442123210786,29.570971690519237,3.4834495415886266
2011,25,33.20418752428627,33.657069457063194,-0.45288193277692557
2011,26,26.41679217224101,33.9008381815511,-7.484046009310092
2011,27,34.259989277492195,34.51459717894576,-0.2546079014535678
2011,28,49.19215233698788,34.109295915586706,15.082856421401175
2011,29,32.69911713327983,35.30669229553448,-2.607575162254655
2011,30,52.57731958762887,38.79954294290197,13.777776644726899
2011,31,36.261435027003195,38.46176715423951,-2.200332127236315
2011,32,50.64151584671595,42.811109406168484,7.830406440547463
2011,33,34.493694782149056,31.56238234186747,2.9313124402815873
2011,34,35.47759911214212,33.421011846422175,2.0565872657199478
2011,35,28.3861547711071,33.618538324420676,-5.232383553313575
2011,36,38.84922989717201,34.32252341304541,4.526706484126599
2011,37,30.021958717610893,36.33610302172113,-6.314144304110236
2011,38,33.505434782608695,33.76045720787701,-0.2550224252683151
2011,39,26.09446742737646,33.42908709583667,-7.33461966846021
2011,40,34.818778667146326,35.806955830446775,-0.988177163300449
2011,41,35.939873489468795,35.86481367526832,0.07505981420047192
2011,42,31.363740799721118,34.19279239811514,-2.8290515983940203
2011,44,42.37084981421551,35.3017632488903,7.0690865653252075
2011,45,45.07893438579181,39.02906698043317,6.04986740535864
2011,46,30.230535015224007,35.65928074376356,-5.428745728539553
2011,47,33.72474873121703,36.75338171658319,-3.0286329853661584
2011,48,32.91318589595213,32.37912704000477,0.5340588559473645
2011,49,45.87075848303393,31.98860385553986,13.88215462749407
2011,50,43.046588727970686,31.297862282682914,11.748726445287772
2011,51,32.145024992478504,31.563517915309447,0.5815070771690571
2011,53,36.795033140364126,33.93789562731542,2.8571375130487056
2011,54,13.27111313453221,30.684008039840034,-17.412894905307823
2011,55,29.80701433682396,35.04792300337476,-5.240908666550801
2011,56,52.3095623987034,36.077785472309046,16.231776926394353
2012,1,35.7297531398874,35.34214779117634,0.38760534871106245
2012,2,46.62226450999049,32.408279047583186,14.213985462407301
2012,4,37.541819524238015,35.96656136694838,1.5752581572896318
2012,5,32.489266625777624,34.00846281212891,-1.5191961863512873
2012,6,37.42912004298206,34.470903805246344,2.9582162377357193
2012,8,35.3495967473172,36.216981280737365,-0.8673845334201644
2012,9,39.4876796953018,31.81578612181078,7.671893573491019
2012,10,39.24313834211256,34.16682674862863,5.076311593483929
2012,11,28.435339740347327,22.868667653068414,5.5666720872789135
2012,12,46.396263478708065,35.817866120789134,10.57839735791893
2012,13,36.120844776967516,36.775863986063975,-0.6550192090964586
2012,15,52.654550658271326,38.38209223118853,14.272458427082796
2012,16,47.97554123285408,33.57814779415463,14.397393438699446
2012,17,34.990097996369926,36.324087758233425,-1.3339897618634993
2012,18,29.079933887464964,37.53913080564678,-8.459196918181814
2012,19,30.264352980544,36.53135517129751,-6.267002190753512
2012,20,32.34733984359172,37.35056325862895,-5.003223415037233
2012,21,33.211779656334606,36.87746962149941,-3.665689965164802
2012,22,28.49319615001659,33.40299611129612,-4.9097999612795284
2012,23,32.15377894276977,37.9091563557583,-5.75537741298853
2012,24,31.761814790012437,29.656254950245533,2.1055598397669044
2012,25,30.01701040600994,33.91750289484728,-3.9004924888373402
2012,26,27.288917671820613,35.85392573492958,-8.56500806310897
2012,27,32.256078352759246,36.17418607539725,-3.9181077226380054
2012,28,31.238980605866324,36.03830298866369,-4.799322382797364
2012,29,24.20709335507542,36.608482016996255,-12.401388661920837
2012,30,47.847809377402,36.40605896571999,11.441750411682008
2012,31,34.108459869848154,33.83209248318022,0.2763673866679355
2012,32,53.78763222131815,40.56189217108327,13.225740050234876
2012,33,20.15993265993266,33.506299345784704,-13.346366685852043
2012,34,35.458908974270855,33.248957634793854,2.2099513394770014
2012,35,30.77112741169944,31.680748629901174,-0.9096212182017354
2012,36,39.02127313496997,33.71950744446864,5.301765690501327
2012,37,33.41900045223415,36.77274889441422,-3.35374844218007
2012,38,63.81232905533347,32.237781507552796,31.574547547780675
2012,39,30.8678437391181,35.05107017743727,-4.183226438319167
2012,40,29.629629629629626,36.40314519078386,-6.773515561154234
2012,41,35.75058040212011,35.65205443201596,0.09852597010414854
2012,42,33.48158042531231,34.060920083260534,-0.5793396579482248
2012,44,30.921860084549298,35.05688711105282,-4.135027026503526
2012,45,40.2239476386037,38.77446602451799,1.4494816140857054
2012,46,24.78881444800466,34.88285363285363,-10.09403918484897
2012,47,36.046432998985686,35.69986591365637,0.346567085329319
2012,48,33.94891108196869,33.10780038837777,0.8411106935909203
2012,49,40.411008379081196,32.001941330329956,8.40906704875124
2012,50,36.55996914770536,32.587922486560544,3.972046661144816
2012,51,38.213642395467,31.972948517451133,6.240693878015865
2012,53,36.789181398109285,33.96960169233667,2.819579705772618
2012,54,15.573770491803279,32.770292474531715,-17.196521982728434
2012,55,23.835908073584804,34.313859104753874,-10.47795103116907
2012,56,55.823117338003506,34.725649586296996,21.09746775170651
2013,1,28.428047023837184,34.70252887004824,-6.2744818462110565
2013,2,59.592559787422495,39.63563829787234,19.956921489550155
2013,4,36.53150532466547,35.587798635589444,0.9437066890760235
2013,5,27.013826269912833,36.58410287391042,-9.570276603997584
2013,6,36.17533777869238,33.677018608463236,2.498319170229145
2013,8,38.906747138124445,38.09584560622353,0.8109015319009174
2013,9,33.05051348030693,33.36925814895768,-0.31874466865074425
2013,10,22.11408488780752,31.77896317779274,-9.664878289985221
2013,11,18.98413253486034,22.98146995115363,-3.9973374162932913
2013,12,44.83554662084383,37.5651078359122,7.270438784931628
2013,13,38.073910613308556,36.38593022146407,1.6879803918444836
2013,15,51.41756548536209,40.26635760771916,11.151207877642932
2013,16,30.525078369905955,38.35924872422871,-7.834170354322758
2013,17,36.91389599317988,35.32965273066048,1.5842432625194007
2013,18,36.1604083465274,35.70537082666531,0.4550375198620884
2013,19,23.33267365921235,34.28560563567741,-10.952931976465063
2013,20,25.94202898550725,34.35690559466187,-8.414876609154618
2013,21,31.011111986760188,35.47679329383105,-4.465681307070863
2013,22,36.03299134982901,33.77996666476278,2.2530246850662294
2013,23,26.499437208554433,34.588655859437,-8.089218650882565
2013,24,31.19952260112861,30.533925013072544,0.6655975880560661
2013,25,28.67602332654371,32.703237350107244,-4.027214023563534
2013,26,25.955804355383616,35.32232046360526,-9.366516108221642
2013,27,32.57684140776772,35.01894372055534,-2.4421023127876182
2013,28,38.83979623661503,36.06148943323063,2.778306803384396
2013,29,23.753206426353447,36.53454280443213,-12.78133637807868
2013,30,50.24362281456004,37.9051006326007,12.338522181959341
2013,31,31.26122274476272,35.28191446646382,-4.020691721701098
2013,32,51.98332740705622,38.0970743289025,13.886253078153722
2013,33,39.52678182609958,34.100254496582885,5.426527329516695
2013,34,35.86576019371203,33.67377911923013,2.1919810744818946
2013,35,28.881851932736406,31.341047405013526,-2.45919547227712
2013,36,38.55907917205845,33.76911657440304,4.7899625976554105
2013,37,29.563272154151203,36.259820572771496,-6.696548418620292
2013,38,29.926442121564072,39.441329107310786,-9.514886985746713
2013,39,29.03445568334026,34.61706449440094,-5.582608811060684
2013,40,31.97484752493972,37.45993226968978,-5.485084744750061
2013,41,34.13555992141454,35.0572393707549,-0.9216794493403597
2013,42,33.30981380756005,34.1060862338392,-0.7962724262791525
2013,44,31.10841682087933,35.17471736896197,-4.066300548082641
2013,45,33.92919192309177,37.4169613963011,-3.487769473209326
2013,46,44.98288122201738,37.121888887632444,7.860992334384939
2013,47,41.10883343936288,35.77803127996561,5.3308021593972725
2013,48,32.935564220497284,33.55744463700617,-0.6218804165088869
2013,49,37.13353827697383,33.51429741478095,3.619240862192882
2013,50,43.975261249733414,35.50095449227169,8.474306757461726
2013,51,36.26775232962246,32.08071921570808,4.1870331139143815
2013,53,35.022527863410005,35.56836099071645,-0.5458331273064445
2013,54,24.818909645444148,32.051136040088835,-7.232226394644687
2013,55,29.347572362278246,35.299128518227654,-5.951556155949408
2013,56,31.10338835794961,40.16962345538871,-9.066235097439101
2014,1,40.18135317368054,36.79072814854986,3.3906250251306815
2014,2,41.09793670058818,36.016316138167554,5.081620562420625
2014,4,33.35412144253487,36.708860759493675,-3.3547393169588062
2014,5,34.233496999454445,35.09253557744937,-0.859038577994923
2014,6,35.50451463263447,33.575640165031665,1.9288744676028031
2014,8,33.445017960095385,36.451175722688724,-3.0061577625933396
2014,9,33.67866073738282,32.483461993076546,1.1951987443062748
2014,10,28.89243451668661,34.09922753901187,-5.206793022325261
2014,11,24.80828602728812,24.38406650735418,0.42421951993393847
2014,12,43.67630517315915,36.835765252377264,6.840539920781886
2014,13,36.04338733118288,35.79380072732315,0.24958660385972564
2014,15,46.07249772224392,38.309890585011054,7.762607137232862
2014,16,30.83566476097798,31.176865979083402,-0.3412012181054216
2014,17,37.404566196688705,35.32014767142427,2.0844185252644323
2014,18,30.781653746770026,37.15236909151587,-6.370715344745847
2014,19,24.952820297756343,34.83260565916738,-9.879785361411034
2014,20,24.66451582737177,36.01815638644218,-11.35364055907041
2014,21,32.02879206788064,36.13928170241357,-4.110489634532932
2014,22,36.25740897544454,35.39017162612668,0.8672373493178611
2014,23,26.317668054729324,36.25021771805673,-9.932549663327407
2014,24,33.76627032383011,31.178028002746927,2.588242321083186
2014,25,33.00140060806887,32.98494285978364,0.01645774828523372
2014,26,25.472399940485047,34.71396969045549,-9.241569749970445
2014,27,26.745267932428114,33.50357536691563,-6.75830743448752
2014,28,30.877924484595788,37.92332900785185,-7.04540452325606
2014,29,30.825683955382992,35.06869990877824,-4.2430159533952505
2014,30,29.98614958448754,35.684612123781264,-5.698462539293725
2014,31,41.24284546197874,37.173968731233906,4.068876730744833
2014,32,56.76466844851724,40.52605376700962,16.23861468150762
2014,33,33.205128205128204,36.684205289679916,-3.4790770845517116
2014,34,35.18482305258731,33.895870921181505,1.2889521314058072
2014,35,37.52394988946205,35.09274304810375,2.4312068413583034
2014,36,38.82980782603833,34.475230587722955,4.354577238315379
2014,37,31.668221702712053,36.81664420779819,-5.148422505086138
2014,38,56.934125804853885,37.56520513182011,19.368920673033777
2014,39,27.303497167387285,33.98562101596616,-6.682123848578875
2014,40,28.13941018766756,35.91342492460475,-7.774014736937186
2014,41,31.972866026003395,35.81388438347345,-3.8410183574700554
2014,42,33.311126364382716,35.24082980924551,-1.9297034448627954
2014,44,47.44644678680721,36.24575225278534,11.20069453402187
2014,45,35.89383019862893,38.47240516113556,-2.5785749625066288
2014,46,26.093366093366093,36.2927557232922,-10.19938962992611
2014,47,35.28860047149484,37.754259454500094,-2.4656589830052553
2014,48,33.953068483180296,33.23367232464589,0.7193961585344084
2014,49,43.87713916693575,31.72945230165939,12.14768686527636
2014,50,16.40091116173121,34.97409326424871,-18.5731821025175
2014,51,31.771919621370127,31.782006831548397,-0.010087210178269856
2014,53,35.76761457257511,33.88658863406199,1.881025938513126
2014,54,24.69722156257421,36.260505386654636,-11.563283824080425
2014,55,19.564420710957542,35.03976051863143,-15.47533980767389
2014,56,44.972288202692,34.67565665172452,10.296631550967476
2015,1,35.339881357580474,34.731425973124644,0.60845538445583
2015,2,66.60381805326419,36.267152503651005,30.336665549613187
2015,4,32.70090197313917,36.47207775281457,-3.771175779675403
2015,5,37.034508911642014,33.65829815596534,3.3762107556766736
2015,6,35.57080723955565,33.14351042745295,2.4272968121026963
2015,8,37.43379358907632,35.91053826267891,1.5232553263974111
2015,9,30.60474634605769,32.76979636310599,-2.165050017048298
2015,10,24.668994137408603,31.757580603250112,-7.088586465841509
2015,11,23.815775467480396,25.337071572580644,-1.521296105100248
2015,12,43.53668953888929,37.84218012670917,5.694509412180125
2015,13,35.494525515271555,34.831179859017944,0.6633456562536111
2015,15,40.94582154181868,38.27938818839638,2.666433353422299
2015,16,27.922150973112835,35.08960446785196,-7.167453494739128
2015,17,35.085297094115944,35.337650259906226,-0.2523531657902822
2015,18,23.85437825048548,36.377112316029184,-12.522734065543702
2015,19,28.03003033886975,35.94889341297626,-7.918863074106511
2015,20,31.482533371201367,31.983633812449153,-0.501100441247786
2015,21,42.644995322731525,37.0109455203966,5.634049802334928
2015,22,34.305635232337494,35.20757718888281,-0.9019419565453148
2015,23,38.57888398233641,34.17398420451003,4.40489977782638
2015,24,34.28843217262874,31.21898215860675,3.0694500140219887
2015,25,30.404588133994835,33.36567828629283,-2.9610901522979916
2015,26,25.311135593911942,34.843925410931284,-9.532789817019342
2015,27,31.447949406390368,33.847099719901024,-2.399150313510656
2015,28,42.89172831203766,37.836543152926986,5.055185159110671
2015,29,23.610106671487976,35.61329637152789,-12.003189700039911
2015,30,19.3628209093721,36.84984477969609,-17.48702387032399
2015,31,35.019316068107024,34.92077095521405,0.09854511289297108
2015,32,52.044129584532506,39.094775999544076,12.94935358498843
2015,33,30.939930276213463,35.47034049048073,-4.530410214267267
2015,34,34.392364602406836,34.5193813575685,-0.12701675516166233
2015,35,29.83553393560343,34.67949264679005,-4.843958711186623
2015,36,37.95345466957068,34.03383778356835,3.9196168860023306
2015,37,30.95909331718762,35.75421517270006,-4.795121855512438
2015,38,46.30002235636038,35.69004218219673,10.609980174163653
2015,39,29.31187700082442,33.943687328460015,-4.631810327635595
2015,40,38.939487496140785,37.83888896951051,1.1005985266302716
2015,41,36.371631383880896,35.28378056380366,1.0878508200772359
2015,42,31.878061674008812,33.94609342194963,-2.0680317479408146
2015,44,39.189684673673916,35.28421461582666,3.9054700578472534
2015,45,35.59216661485856,38.478025817991025,-2.885859203132462
2015,46,37.70171149144254,41.77146750002703,-4.069756008584491
2015,47,35.36536846293267,36.26073153877613,-0.8953630758434556
2015,48,33.97457546474506,33.2647275398658,0.7098479248792557
2015,49,41.0768275005177,32.324580557003394,8.752246943514308
2015,50,51.223807008276104,33.55491363008852,17.668893378187583
2015,51,31.210327671984906,33.277002806284436,-2.0666751342995298
2015,53,34.17109871578674,33.96488415107969,0.20621456470705368
2015,54,18.624941833410887,34.376959024334646,-15.752017190923759
2015,55,27.115429641770078,33.359295159642,-6.2438655178719245
2015,56,34.67614533965245,40.63388456168094,-5.957739222028486
2016,1,23.858965122685085,33.845049092490896,-9.986083969805811
2016,2,44.25300385400136,32.78377892421958,11.469224929781781
2016,4,34.537734500990055,35.5423762096538,-1.0046417086637476
2016,5,30.95168159788515,33.11115114393803,-2.1594695460528825
2016,6,34.876982409109495,33.8241894313405,1.0527929777689948
2016,8,38.62237210303508,35.70854016543136,2.9138319376037245
2016,9,34.013590950727476,31.67709034508148,2.3365006056459947
2016,10,22.33913653465978,33.84099723552702,-11.50186070086724
2016,11,24.861003861003862,22.912299808293362,1.9487040527105002
2016,12,44.73385468084761,37.31635754507767,7.417497135769935
2016,13,42.554243370254746,35.73407601119777,6.820167359056974
2016,15,48.06589859186286,42.45585928822892,5.61003930363394
2016,16,24.968703766928417,35.909721851476164,-10.941018084547746
2016,17,35.4520590432956,36.246909093095674,-0.7948500498000755
2016,18,28.158867780186153,35.27560457375861,-7.116736793572461
2016,19,37.6197655756043,34.06964732796807,3.5501182476362274
2016,20,30.0085953728243,33.8644268460408,-3.855831473216501
2016,21,35.51158218651167,36.31312727469699,-0.8015450881853212
2016,22,29.068488846999685,35.20116131264432,-6.132672465644632
2016,23,36.82786973926214,36.50942528735632,0.31844445190581894
2016,24,33.344166395840105,30.077885192474348,3.2662812033657573
2016,25,30.310632737139265,32.77506876783998,-2.4644360307007176
2016,26,22.607660250049612,35.17080220844277,-12.56314195839316
2016,27,37.046248428112335,34.798071603572275,2.24817682454006
2016,28,29.973911849512564,34.963799666608615,-4.989887817096051
2016,29,25.155591676112664,35.90112140989555,-10.745529733782888
2016,30,38.193593558550674,37.64378430850378,0.5498092500468914
2016,31,33.0603889457523,34.797820966081765,-1.7374320203294644
2016,32,54.399168106031226,37.97992755413725,16.419240551893978
2016,33,34.789349511290865,36.61170869335214,-1.8223591820612768
2016,34,32.51967696449174,33.66053387323597,-1.140856908744233
2016,35,30.632041630879602,35.29882865038026,-4.666787019500656
2016,36,39.254051760011244,34.18698588466037,5.06706587535087
2016,37,33.907865072950784,35.99553441944717,-2.0876693464963836
2016,38,34.54507249422147,32.52016129032258,2.0249112038988955
2016,39,29.99275212259267,33.57995329288468,-3.587201170292012
2016,40,30.788127743546372,36.478232654777784,-5.690104911231412
2016,41,32.408592971973256,35.79989090270027,-3.3912979307270135
2016,42,34.19316019071413,34.74958377684981,-0.5564235861356792
2016,44,39.996904663640116,35.604382030278934,4.392522633361182
2016,45,33.39602792565909,38.78256300398132,-5.3865350783222326
2016,46,45.710059171597635,37.174595939076234,8.535463232521401
2016,47,33.0777254114193,36.27096098911882,-3.193235577699518
2016,48,33.33701148116047,33.213162946214794,0.12384853494567238
2016,49,39.04454154885617,31.826265344318855,7.218276204537311
2016,50,29.157744468236974,34.54311393511355,-5.385369466876579
2016,51,34.36010025818367,31.964465768241055,2.3956344899426156
2016,53,34.88560411311054,34.41419946762171,0.4714046454888319
2016,54,39.20040873674799,35.50529966297074,3.695109073777246
2016,55,24.814231583091384,32.84587327420628,-8.031641691114892
2016,56,37.69043266301036,43.896327056633496,-6.205894393623133
2017,1,35.309116585595476,34.99509170874587,0.3140248768496079
2017,2,47.522426313541224,37.22095869971462,10.301467613826603
2017,4,33.449913303909206,35.54492224805538,-2.095008944146173
2017,5,26.15956603888584,33.920522582518785,-7.760956543632947
2017,6,35.63488714964104,33.23553730344311,2.3993498461979286
2017,8,41.10054181274363,35.749591789991655,5.350950022751974
