YEAR,country,country_key,iso3,is_aggregate,sex,age,comparison_group,comparison_label,reporting_country_rate_pct,comparison_rate_pct,employment_rate_gap_pp
2022,Estonia,EST,EST,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,70.5,70.3,-0.20000000000000284
2022,Estonia,EST,EST,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,70.5,47.6,-22.9
2022,Estonia,EST,EST,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,70.5,67.8,-2.700000000000003
2022,Estonia,EST,EST,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,70.5,69.3,-1.2000000000000028
2022,Estonia,EST,EST,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,78.2,78.1,-0.10000000000000853
2022,Estonia,EST,EST,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,78.2,65.1,-13.100000000000009
2022,Estonia,EST,EST,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,78.2,74.8,-3.4000000000000057
2022,Estonia,EST,EST,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,78.2,75.5,-2.700000000000003
2022,Estonia,EST,EST,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,77.2,77.1,-0.10000000000000853
2022,Estonia,EST,EST,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,77.2,64.1,-13.100000000000009
2022,Estonia,EST,EST,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,77.2,71.8,-5.400000000000006
2022,Estonia,EST,EST,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,77.2,72.3,-4.900000000000006
2023,Estonia,EST,EST,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,38.7,38.7,0.0
2023,Estonia,EST,EST,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,53.2,53.1,-0.10000000000000142
2023,Estonia,EST,EST,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,53.2,49.1,-4.100000000000001
2023,Estonia,EST,EST,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,53.2,51.1,-2.1000000000000014
2023,Estonia,EST,EST,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,67.7,67.7,0.0
2023,Estonia,EST,EST,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,67.7,58.0,-9.700000000000003
2023,Estonia,EST,EST,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,67.7,58.2,-9.5
2023,Estonia,EST,EST,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,77.1,77.0,-0.09999999999999432
2023,Estonia,EST,EST,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,77.1,68.9,-8.199999999999989
2023,Estonia,EST,EST,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,77.1,69.0,-8.099999999999994
2023,Estonia,EST,EST,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,76.8,76.7,-0.09999999999999432
2023,Estonia,EST,EST,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,76.8,67.1,-9.700000000000003
2023,Estonia,EST,EST,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,76.8,67.3,-9.5
2023,Estonia,EST,EST,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,34.2,34.1,-0.10000000000000142
2023,Estonia,EST,EST,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,53.6,53.6,0.0
2023,Estonia,EST,EST,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,53.6,50.8,-2.8000000000000043
2023,Estonia,EST,EST,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,53.6,50.1,-3.5
2023,Estonia,EST,EST,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,70.4,70.5,0.09999999999999432
2023,Estonia,EST,EST,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,70.4,83.4,13.0
2023,Estonia,EST,EST,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,70.4,79.1,8.699999999999989
2023,Estonia,EST,EST,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,70.4,78.7,8.299999999999997
2023,Estonia,EST,EST,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,77.6,77.7,0.10000000000000853
2023,Estonia,EST,EST,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,77.6,87.3,9.700000000000003
2023,Estonia,EST,EST,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,77.6,82.4,4.800000000000011
2023,Estonia,EST,EST,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,77.6,82.1,4.5
2023,Estonia,EST,EST,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,76.5,76.6,0.09999999999999432
2023,Estonia,EST,EST,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,76.5,87.6,11.099999999999994
2023,Estonia,EST,EST,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,76.5,80.0,3.5
2023,Estonia,EST,EST,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,76.5,79.5,3.0
2023,Estonia,EST,EST,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,36.5,36.4,-0.10000000000000142
2023,Estonia,EST,EST,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,36.5,28.7,-7.800000000000001
2023,Estonia,EST,EST,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,36.5,30.1,-6.399999999999999
2023,Estonia,EST,EST,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,53.4,53.3,-0.10000000000000142
2023,Estonia,EST,EST,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,53.4,49.9,-3.5
2023,Estonia,EST,EST,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,53.4,50.6,-2.799999999999997
2023,Estonia,EST,EST,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,69.1,69.1,0.0
2023,Estonia,EST,EST,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,69.1,73.4,4.300000000000011
2023,Estonia,EST,EST,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,69.1,68.8,-0.29999999999999716
2023,Estonia,EST,EST,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,69.1,68.5,-0.5999999999999943
2023,Estonia,EST,EST,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,77.3,77.4,0.10000000000000853
2023,Estonia,EST,EST,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,77.3,80.7,3.4000000000000057
2023,Estonia,EST,EST,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,77.3,76.2,-1.0999999999999943
2023,Estonia,EST,EST,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,77.3,76.0,-1.2999999999999972
2023,Estonia,EST,EST,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,76.6,76.7,0.10000000000000853
2023,Estonia,EST,EST,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,76.6,77.7,1.1000000000000085
2023,Estonia,EST,EST,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,76.6,73.9,-2.6999999999999886
2023,Estonia,EST,EST,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,76.6,73.7,-2.8999999999999915
2024,Estonia,EST,EST,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,36.6,36.6,0.0
2024,Estonia,EST,EST,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,36.6,45.3,8.699999999999996
2024,Estonia,EST,EST,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,36.6,45.2,8.600000000000001
2024,Estonia,EST,EST,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,51.6,51.7,0.10000000000000142
2024,Estonia,EST,EST,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,51.6,52.9,1.2999999999999972
2024,Estonia,EST,EST,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,51.6,52.3,0.6999999999999957
2024,Estonia,EST,EST,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,66.9,67.1,0.19999999999998863
2024,Estonia,EST,EST,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,66.9,58.6,-8.300000000000004
2024,Estonia,EST,EST,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,66.9,57.2,-9.700000000000003
2024,Estonia,EST,EST,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,77.3,77.3,0.0
2024,Estonia,EST,EST,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,77.3,88.2,10.900000000000006
2024,Estonia,EST,EST,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,77.3,66.4,-10.899999999999991
2024,Estonia,EST,EST,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,77.3,65.6,-11.700000000000003
2024,Estonia,EST,EST,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,76.9,76.9,0.0
2024,Estonia,EST,EST,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,76.9,85.5,8.599999999999994
2024,Estonia,EST,EST,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,76.9,66.4,-10.5
2024,Estonia,EST,EST,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,76.9,65.8,-11.100000000000009
2024,Estonia,EST,EST,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,33.2,33.3,0.09999999999999432
2024,Estonia,EST,EST,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,33.2,33.7,0.5
2024,Estonia,EST,EST,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,33.2,32.9,-0.30000000000000426
2024,Estonia,EST,EST,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,49.6,49.6,0.0
2024,Estonia,EST,EST,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,49.6,55.7,6.100000000000001
2024,Estonia,EST,EST,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,49.6,55.8,6.199999999999996
2024,Estonia,EST,EST,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,69.4,69.7,0.29999999999999716
2024,Estonia,EST,EST,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,69.4,92.9,23.5
2024,Estonia,EST,EST,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,69.4,78.8,9.399999999999991
2024,Estonia,EST,EST,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,69.4,77.8,8.399999999999991
2024,Estonia,EST,EST,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,76.2,76.4,0.20000000000000284
2024,Estonia,EST,EST,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,76.2,94.3,18.099999999999994
2024,Estonia,EST,EST,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,76.2,82.3,6.099999999999994
2024,Estonia,EST,EST,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,76.2,81.5,5.299999999999997
2024,Estonia,EST,EST,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,75.3,75.6,0.29999999999999716
2024,Estonia,EST,EST,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,75.3,94.7,19.400000000000006
2024,Estonia,EST,EST,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,75.3,79.9,4.6000000000000085
2024,Estonia,EST,EST,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,75.3,79.1,3.799999999999997
2024,Estonia,EST,EST,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,34.9,35.0,0.10000000000000142
2024,Estonia,EST,EST,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,34.9,39.8,4.899999999999999
2024,Estonia,EST,EST,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,34.9,39.3,4.399999999999999
2024,Estonia,EST,EST,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,50.6,50.6,0.0
2024,Estonia,EST,EST,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,50.6,54.3,3.6999999999999957
2024,Estonia,EST,EST,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,50.6,54.0,3.3999999999999986
2024,Estonia,EST,EST,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,68.2,68.4,0.20000000000000284
2024,Estonia,EST,EST,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,68.2,91.1,22.89999999999999
2024,Estonia,EST,EST,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,68.2,69.2,1.0
2024,Estonia,EST,EST,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,68.2,67.9,-0.29999999999999716
2024,Estonia,EST,EST,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,76.7,76.9,0.20000000000000284
2024,Estonia,EST,EST,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,76.7,92.1,15.399999999999991
2024,Estonia,EST,EST,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,76.7,75.0,-1.7000000000000028
2024,Estonia,EST,EST,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,76.7,74.1,-2.6000000000000085
2024,Estonia,EST,EST,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,76.1,76.3,0.20000000000000284
2024,Estonia,EST,EST,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,76.1,91.6,15.5
2024,Estonia,EST,EST,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,76.1,73.7,-2.3999999999999915
2024,Estonia,EST,EST,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,76.1,72.9,-3.1999999999999886
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,eu27_total,EU27 citizens,28.7,28.7,0.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,28.7,31.1,2.400000000000002
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,28.7,25.1,-3.599999999999998
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,no_response,No response,28.7,49.3,20.599999999999998
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,28.7,22.2,-6.5
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,eu27_total,EU27 citizens,42.3,42.4,0.10000000000000142
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,42.3,46.7,4.400000000000006
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,42.3,36.5,-5.799999999999997
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,no_response,No response,42.3,53.7,11.400000000000006
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,42.3,31.1,-11.199999999999996
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,eu27_total,EU27 citizens,55.8,55.8,0.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,55.8,57.5,1.7000000000000028
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,55.8,46.0,-9.799999999999997
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,no_response,No response,55.8,53.8,-2.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,55.8,39.5,-16.299999999999997
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,stateless,Stateless,55.8,33.4,-22.4
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 59 years,eu27_total,EU27 citizens,62.7,62.6,-0.10000000000000142
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,62.7,62.0,-0.7000000000000028
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,62.7,51.1,-11.600000000000001
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 59 years,no_response,No response,62.7,54.0,-8.700000000000003
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,62.7,44.7,-18.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 59 years,stateless,Stateless,62.7,37.2,-25.5
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 64 years,eu27_total,EU27 citizens,59.5,59.5,0.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,59.5,60.6,1.1000000000000014
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,59.5,50.1,-9.399999999999999
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 64 years,no_response,No response,59.5,53.4,-6.100000000000001
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,59.5,44.0,-15.5
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 64 years,stateless,Stateless,59.5,35.8,-23.700000000000003
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 24 years,eu27_total,EU27 citizens,32.0,32.1,0.10000000000000142
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,32.0,39.0,7.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,32.0,32.2,0.20000000000000284
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 24 years,no_response,No response,32.0,48.9,16.9
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,32.0,29.2,-2.8000000000000007
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 29 years,eu27_total,EU27 citizens,46.1,46.5,0.3999999999999986
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,46.1,58.6,12.5
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,46.1,48.6,2.5
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 29 years,no_response,No response,46.1,58.7,12.600000000000001
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,46.1,43.4,-2.700000000000003
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 39 years,eu27_total,EU27 citizens,62.3,62.7,0.4000000000000057
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,62.3,72.4,10.100000000000009
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,62.3,63.5,1.2000000000000028
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 39 years,no_response,No response,62.3,64.4,2.1000000000000085
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,62.3,58.6,-3.6999999999999957
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 39 years,stateless,Stateless,62.3,44.0,-18.299999999999997
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 59 years,eu27_total,EU27 citizens,71.8,71.9,0.10000000000000853
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,71.8,75.4,3.6000000000000085
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,71.8,67.2,-4.599999999999994
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 59 years,no_response,No response,71.8,66.2,-5.599999999999994
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,71.8,62.5,-9.299999999999997
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 59 years,stateless,Stateless,71.8,50.1,-21.699999999999996
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 64 years,eu27_total,EU27 citizens,69.0,69.1,0.09999999999999432
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,69.0,73.5,4.5
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,69.0,66.0,-3.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 64 years,no_response,No response,69.0,65.7,-3.299999999999997
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,69.0,61.6,-7.399999999999999
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Males,From 15 to 64 years,stateless,Stateless,69.0,48.6,-20.4
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,eu27_total,EU27 citizens,30.4,30.5,0.10000000000000142
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,30.4,35.0,4.600000000000001
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,30.4,28.7,-1.6999999999999993
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,no_response,No response,30.4,49.1,18.700000000000003
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,30.4,25.7,-4.699999999999999
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,eu27_total,EU27 citizens,44.2,44.5,0.29999999999999716
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,44.2,52.3,8.099999999999994
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,44.2,42.2,-2.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,no_response,No response,44.2,55.9,11.699999999999996
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,44.2,36.9,-7.300000000000004
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,stateless,Stateless,44.2,29.3,-14.900000000000002
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,eu27_total,EU27 citizens,59.1,59.3,0.19999999999999574
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,59.1,64.6,5.499999999999993
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,59.1,54.4,-4.700000000000003
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,no_response,No response,59.1,58.7,-0.3999999999999986
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,59.1,48.7,-10.399999999999999
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,stateless,Stateless,59.1,39.3,-19.800000000000004
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,eu27_total,EU27 citizens,67.2,67.3,0.09999999999999432
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,67.2,68.5,1.2999999999999972
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,67.2,58.9,-8.300000000000004
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,no_response,No response,67.2,59.7,-7.5
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,67.2,53.3,-13.900000000000006
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,stateless,Stateless,67.2,44.3,-22.900000000000006
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,eu27_total,EU27 citizens,64.2,64.3,0.09999999999999432
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,64.2,66.8,2.5999999999999943
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,64.2,57.8,-6.400000000000006
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,no_response,No response,64.2,59.2,-5.0
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,64.2,52.5,-11.700000000000003
2014,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,stateless,Stateless,64.2,42.9,-21.300000000000004
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,eu27_total,EU27 citizens,29.0,29.1,0.10000000000000142
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,29.0,34.0,5.0
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,29.0,26.2,-2.8000000000000007
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,no_response,No response,29.0,49.5,20.5
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,29.0,22.5,-6.5
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,eu27_total,EU27 citizens,42.8,43.0,0.20000000000000284
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,42.8,48.1,5.300000000000004
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,42.8,36.6,-6.199999999999996
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,no_response,No response,42.8,59.0,16.200000000000003
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,42.8,30.6,-12.199999999999996
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,eu27_total,EU27 citizens,56.3,56.4,0.10000000000000142
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,56.3,58.1,1.8000000000000043
2015,Euro area – 21 countries (from 2026),EA21_2026,,1,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,56.3,45.7,-10.599999999999994
