YEAR,STATEFIP,weighted_denominator,weighted_numerator,limited_english_rate_pct
2012,46,2193800,947100.0,43.17166560306318
2012,47,27983200,12455200.0,44.5095628805855
2012,48,420262600,244699900.0,58.225476166568235
2012,49,23466300,11405900.0,48.60544696010875
2012,50,2604400,527100.0,20.238826601136537
2012,51,94166700,38041800.0,40.39835738111243
2012,53,90564400,41931500.0,46.3002018453167
2012,54,2504200,580900.0,23.197028991294623
2012,55,26294300,11803900.0,44.891478381246124
2012,56,1807400,874400.0,48.37888679871639
2013,1,15696000,6888200.0,43.88506625891947
2013,2,4424200,1827500.0,41.306902942904934
2013,4,88139900,44434500.0,50.41360382755143
2013,5,13326800,6616600.0,49.648827925683584
2013,6,1027465200,581225700.0,56.56889401217676
2013,8,50155600,23862200.0,47.57634242238155
2013,9,49485500,20477600.0,41.381010599064375
2013,10,7542800,2747300.0,36.422813809195524
2013,11,9513500,3166900.0,33.28848478477953
2013,12,377988000,175788500.0,46.50637057261077
2013,13,96771600,45362300.0,46.875632933629284
2013,15,24136400,13940900.0,57.758820702341694
2013,16,9832100,5004300.0,50.89757020372046
2013,17,179212600,92089300.0,51.38550526023282
2013,18,31038100,14844000.0,47.82509238645407
2013,19,15530400,7359700.0,47.388991912635866
2013,20,19470000,9167600.0,47.08577298407807
2013,21,15136500,6696300.0,44.23942126647508
2013,22,17751100,8841100.0,49.80592751998468
2013,23,4261300,1102400.0,25.870039659258914
2013,24,83112000,31485500.0,37.88321782654731
2013,25,104597900,45022900.0,43.043789598070326
2013,26,61045900,23900900.0,39.15234274537684
2013,27,39210500,16243600.0,41.42665867560985
2013,28,6354900,2455300.0,38.636327872979905
2013,29,22492000,8802200.0,39.1348034856838
2013,30,1771100,329800.0,18.621195866975327
2013,31,11191800,5754900.0,51.420683000053614
2013,32,52517800,25944100.0,49.40058418288656
2013,33,7454100,2391900.0,32.08838089105325
2013,34,190282400,85749600.0,45.06438850886892
2013,35,21857100,12400600.0,56.73488248669769
2013,36,436749600,204353100.0,46.78953340770089
2013,37,74359600,36089200.0,48.53334337462816
2013,38,1912500,500800.0,26.185620915032683
2013,39,46940000,18636400.0,39.70259906263315
2013,40,21981500,11595900.0,52.75299683825034
2013,41,40292900,18832300.0,46.73850728043899
2013,42,80571100,33174700.0,41.17444095959966
2013,44,13676900,6458100.0,47.219033552925005
2013,45,22878100,10017400.0,43.78597873075124
2013,46,2297800,988200.0,43.00635390373401
2013,47,29887900,13335700.0,44.619059887111504
2013,48,432990200,250954600.0,57.95849421072348
2013,49,23791300,10133900.0,42.5949821993754
2013,50,2664100,653300.0,24.522352764535864
2013,51,94409100,36154300.0,38.2953550028546
2013,53,93766300,40795000.0,43.50710223182529
2013,54,2774000,728700.0,26.268925739005045
2013,55,27366300,12294300.0,44.92496245382094
2013,56,1830800,619000.0,33.81035612846843
2014,1,15239000,6765200.0,44.39398910689678
